wallet_address,sent_count,total_sent_eth,failed_sent,max_sent
0xcb6712d0877fe29b9420818b5965540aa88d9126,1,0.01,1,0.01
0x2c2068254662ee37e331eab3a169a8b7ae8544ce,1,0.01,0,0.01
0x796bfaac4e72ba9f04c933d0615577d429ba616f,3,0.01,0,0.01
0xe1bbee8d82dd1256d495da0cbbb38d3af993562b,1,0.01,0,0.01
0xfec5f07a15c5d3273d395f7ae041e3d9e6551caa,1,0.01,1,0.01
0x65f05ef568ea9f54d6fb2192373b6ade76cfa713,2,0.01,0,0.01
0xc003459a55d73a9b80db1dd2a306ba0e9d0c9ffb,1,0.009768306254311064,0,0.009768306254311064
0xc5e5f75a5272b150c2bb7aa2f0eb1ec0e2ee9866,1,0.00963991,0,0.00963991
0xae1ff96fe632aaafb09073df01e318ade4dbef0f,2,0.009,0,0.009
0x72479ff7dd2445548b94120d28a6a269f3a69ee0,1,0.0089195,0,0.0089195
0xbee641393b0b5cb23ccbdeedfb7a9ad917d7ba42,1,0.00855,0,0.00855
0x41a191bb10c7fea74d2975658ca4aa514d5ce5eb,4,0.008450753281496992,0,0.004
0xbe6e230f1bffcc1044007a272bd9e4c086afb7b0,1,0.0079639,0,0.0079639
0xdf683219bccf2bd273ccd101f4e53629f6c5c20f,1,0.00765409,0,0.00765409
0xb4a3283c41cf5e34f55d8de6ed166bd3c60ed0d2,1,0.0074,0,0.0074
0xba96be5d3dd43f3d005331fb4b7ba634c4fa7c10,2,0.007,0,0.004
0x8787070d530df01c7076ccaa3a303df62f9b7080,1,0.006465222126809564,0,0.006465222126809564
0x5b4601a4ad0d585f1f003da5321a640bc3439e80,1,0.006388158398603307,0,0.006388158398603307
0xfeb4f1c1a2293e38b134d5fe8a3a0c8023cb7eb6,1,0.006,0,0.006
0xf978b263f67bad7ad4122b2574925c1c1e37fcaa,1,0.006,0,0.006
0xbe3346e9faa0727dbc4e6b83eb3478b9ee857f1a,2,0.005318909812997936,0,0.005
0x61b449f25d89c5d4e8665169d1d672772522aa55,2,0.005248567099979613,0,0.005006716110797896
0x7aa0b89907b0057ae07e8c3e1fbfd1546bad5a69,1,0.005030605558090778,0,0.005030605558090778
0x8aefa40bcdca1cd6b4ef57166f3c18fb6b127541,1,0.005,0,0.005
0xe63c9bcc05dc33f6298c7149c71e8d89ca446c4a,1,0.005,0,0.005
0xfed21abc2317afc25f52bfaeac7e2204b101af18,2,0.005,0,0.005
0xc5dbf746e12101e5be918e447a4b9a7ba022326d,1,0.0045,0,0.0045
0x832b0dc0654e7e78e43c60d29df7397ef6e1efb0,2,0.00444230070541136,0,0.003551209576886411
0xacf6538e31edf72562a12260c90b29a69baa9edc,1,0.004424430058579,0,0.004424430058579
0xeb6b456a1b027039a8909f288009eb76535097a0,1,0.0043,0,0.0043
0xacf2df2b7837bd5423b1372dfb8ab8f0b19175ee,1,0.004181240524826928,0,0.004181240524826928
0x85cc85df2a3fe8707d5d035e35235d0c686f5d71,1,0.004,1,0.004
0xcab7904abbc91c93d56f32905a3eff5541d0e5fd,1,0.003977802395148289,0,0.003977802395148289
0x9f853363363ba04682db2cca616ad3548e3eea5c,1,0.003795985565826885,0,0.003795985565826885
0x7c9672a3f523d71060f9780aa48140b3268ca27b,1,0.003491461771915791,0,0.003491461771915791
0x0854cb0f0272f27fece14942c688067241f39ad7,1,0.00348968769005009,0,0.00348968769005009
0x0114bbfa949c92efc3a01a5381d811c3c452f975,1,0.003434788301037742,0,0.003434788301037742
0x0afb13b33a648d312a932f8669b7b650be7d1ac6,1,0.003344688049366677,0,0.003344688049366677
0x33d42ee0bb110dd51c31f62919e6d8d804afd81a,1,0.003243086321716303,1,0.003243086321716303
0x58d0f787351005e2af4e191598610766e00606d2,1,0.00318,0,0.00318
0xaa7d44dc2346af33b14c1b584497374392c83673,1,0.003143765596223124,0,0.003143765596223124
0x87523da2170516f25a84ea23fce35a334485296d,1,0.003075721245422006,0,0.003075721245422006
0x1770168efe1f3f8caf2c4187a0afe74410a2f91a,1,0.003,0,0.003
0xaf04e75be83af0367e88c5de537f155f59059b23,2,0.002924534474010141,0,0.002230275330552641
0x90262a9f8ddd7f4bd9ba4078bfe245d7f06be12c,1,0.0028502,0,0.0028502
0x818fd3ec6619f04bbd9c4f91a3342f45c13de39a,1,0.002654973761663875,0,0.002654973761663875
0xa7b4cab9a32d4601c1fb990b03661c7a9e5ff5a4,1,0.00258606,0,0.00258606
0x0dfb1cff09287ab1cf568b8b86b7ee224f5593f2,1,0.002169035914710455,0,0.002169035914710455
0xeb4491cec6d817032294a94c3202615fa7d8c234,1,0.002054653436480576,0,0.002054653436480576
0x6a739aba763387f701060fe7373ffcfe1f2b45fd,1,0.002,0,0.002
0x5aeed95a225aaa0c0eadc76d902b97f93145209e,1,0.002,0,0.002
0xecc80c9ee1b95c05815300651beb442f6d1f1440,1,0.002,0,0.002
0x550bf438afac55e221ed0496eaffafcf519df528,1,0.002,0,0.002
0x76c6333204f3426bbebf7afef8f6660e7599ed7f,1,0.001890188409018059,0,0.001890188409018059
0x7e44b1067ed219c2756bad68cb118deb0d90dac6,1,0.0018,0,0.0018
0xc115018d14f7364a0c807ed83636f719ed53c50e,1,0.001762119037377085,0,0.001762119037377085
0x2bd52d0f58f684ccec8901f83568628c3987aa4a,1,0.001706,0,0.001706
0x155927a89ef4a28e50b6473b5ba3c60f961bddf8,1,0.001676618008942067,0,0.001676618008942067
0xe690c2ce0a0fd4f8b9b8219a6137f4bbc85a9ce3,1,0.001249732547263199,0,0.001249732547263199
0x30614bc1e56bf9f30f2dda7898b520a20b560ef3,1,0.001,0,0.001
0xcab74285fc060c8b572587129c0cc12c16335ffe,1,0.001,1,0.001
0x046c5c8ebc7135bd8dca212332e56a6e7cbba6b6,1,0.001,0,0.001
0x2d61ec73813a1b1ed7beed5e488b52f421f89ff2,1,0.001,0,0.001
0xb607b7d8f4f59824e7145793c43c0c9fe8c3edc9,1,0.001,0,0.001
0xbdd29ec9f85d70c0cc06eeba1291d53dd9b952f5,1,0.001,0,0.001
0x65e11b2a66f39d601136f9757fac12fac455e828,1,0.001,0,0.001
0x060a49a1c4159ef5cd3b88a30f26c2854cc94628,1,0.001,0,0.001
0x74b548dc1f0ed8ef531a2485e23d3b7e89ddf48e,1,0.000996687251743219,0,0.000996687251743219
0xe23b3588217450e2b14ec159fe4c33db0595ad8f,1,0.0009,0,0.0009
0x137493654cdc8ac3af5e22fa71ff0be8e13284f2,1,0.00084648,0,0.00084648
0xce246f73784801780640448cfc52cb853a646dd7,1,0.00075,0,0.00075
0x72f35d90383ba9599babd549e8005e080dcf7f96,1,0.00073,0,0.00073
0xc785d0b28fd6d82e7b43a27d831dc931e2d0546f,1,0.00073,0,0.00073
0xe5bfd28aa91dc55f41d7ec95c542682d4dc6221c,1,0.000705042766538862,0,0.000705042766538862
0x025d2c416461437d15f6af337625c033668c3cd2,2,0.000623485113655095,0,0.000623485113655095
0x83216e82a4a0ae8c380433f1d0c452f34e513002,1,0.0005,1,0.0005
0xb40654aff859198ba06f53158dd938f45b544e4b,1,0.00048889409958752,0,0.00048889409958752
0xf8c23e3f8398309da4fe364e7ee690d8ab41844c,1,0.000384228589139802,0,0.000384228589139802
0xafbf789567a890ba3ee4af3f5757e666af50c51a,1,0.000377561781889765,0,0.000377561781889765
0xfc9ce570e6db2213049edc21111478dd69074fed,1,0.000358729596216125,0,0.000358729596216125
0x1522dfde6d69352024b5d6384b0866250ac0f090,1,0.0001,0,0.0001
0x14c4097f97757c369306a85aa1ac91e04f0bf5f3,2,0.0001,0,0.0001
0x23bafb1165fe53b3395c0b421867ca140ffc4736,1,0.0001,0,0.0001
0xe47afa5f86138e830c0cd63320b9b3e9b80c60a3,1,0.0001,0,0.0001
0xfb4b0015ccb490f631087a4867405b76ebfce79a,2,4.1167273763762e-05,1,2.065821188968e-05
0x6e137b457a1bd7851aeee19aebf9bbb64bf4bd4d,1,1e-05,0,1e-05
0x88eeb79b0cce7000142bbb474562663b4ab623db,2,0.0,0,0.0
0xc1cd3d0ddcf272a70e29288fa93eef34c30cff67,2,0.0,2,0.0
0xf869db7ca7ba6fa8cfd08bbe14804f9a2bbfa826,1,0.0,0,0.0
0x7d964605e0e48444fc0ea86d670e8d73d73c22e6,1,0.0,0,0.0
0xd95b8e8f413bbe038c8133051d5c65c1c8e728a9,1,0.0,0,0.0
0x3100e2ac9891c3ebd2650fc6112b39a27d1d5dc3,1,0.0,0,0.0
0xd325547b211d1bc4d87bae77da3bf594692c3b94,1,0.0,0,0.0
0x19366465183deb1d8e93739b7b5e656a979a954d,1,0.0,0,0.0
0xa06d83096655ea46173f8b3ddecb570f19653ba0,1,0.0,0,0.0
0xe5242f53e931037f0f6bfbd5a02ff2ec06dcab33,2,0.0,0,0.0
0x7ea0436e9acfcc86110a637ee30cc3590ed6cb0d,1,0.0,0,0.0
0xf54d31047d951da7bb554b9cb9dc843d05b37345,1,0.0,0,0.0
0x02f2df020aea51137f815e865c5adb2e23b2a21f,1,0.0,0,0.0
0x5f41e3076a04761d38d3aad6aae525d32e4ef89b,2,0.0,0,0.0
0x490dd3483a5ab5deeb6d095132d516d496b1b775,1,0.0,0,0.0
0x7a0e55372d2c9dde7f6da9c75fb6b650c98ec02e,1,0.0,0,0.0
0xfce296d0291c49ca8f36fc08540871feb9ef3d38,1,0.0,0,0.0
0x28eb326fa9c4f5757fe100eee4932ac80613226c,1,0.0,0,0.0
0x61e5050e7d7def6a87acd688fa6f27f56203cf95,1,0.0,0,0.0
0xac269e7da0eda02fa9c1989a612d34578aa45ac0,2,0.0,0,0.0
0x866ceaf7d7ccf2610759066eacfa5abfcdeeee87,1,0.0,0,0.0
0xb753ba251edd7e97207fdfec1a0a7cfd4a82be94,1,0.0,0,0.0
0xa7651c530f7d9a33616a217e64a1f88c0d231720,1,0.0,0,0.0
0xc0a5738e331bea02e009b0842d515ed3308cb5ed,27,0.0,27,0.0
0x2c2e404133d7cf69824637cef4a588165448eed5,1,0.0,0,0.0
0xcb565ee70934c5887f9459fb0dcec6add7f43cf2,1,0.0,0,0.0
0xd971d4e5f976ede7d0e5595383b442cb39caf031,2,0.0,0,0.0
0x4686cf2586ebea1da2a24545bd4d2b888056f24b,1,0.0,0,0.0
0x388c0f3061f2569411c4e98783ae550f217111b6,1,0.0,0,0.0
0xa153165bca80fc0d73b7c50f905e2666402a36a7,1,0.0,0,0.0
0x895f122f0fa84dd4851223d10a74c226b239045c,1,0.0,0,0.0
0xf30c1ba5e63f0e18257c5df299668c14455ddc2c,1,0.0,0,0.0
0xa90bae55bf170f2d7a2849eab4bcee4c7ce03896,2,0.0,0,0.0
0x62dc08ffb352acaaf748497d3315152bf01e957d,1,0.0,0,0.0
0x22b791ce041bd5564ed1e2b676cfd52d342c7070,4,0.0,2,0.0
0x359a76db7afdad46f0e2c6699ec768c1064c86ca,10,0.0,1,0.0
0xa4ad045d62a493f0ed883b413866448afb13087c,1,0.0,0,0.0
0x5a58866603120210501ef0a7a4088e7b259826af,1,0.0,0,0.0
0x98b23ab2754341e86df737cc87118a807430bfd9,1,0.0,0,0.0
0x1a97e7a0eba4d3b2a672a78d0655ca29e7ceb5ff,1,0.0,0,0.0
0xe28cb46133046823f3942c4513730ea53d85ba7a,1,0.0,0,0.0
0x5e85435455a9011f87c8b9a024dcbeb6fd40d12e,1,0.0,0,0.0
0x4c52061e894830538b22e7187e03522b4a8c8971,1,0.0,0,0.0
0xea173f401253436102da7a77548fc99322bd76b8,1,0.0,0,0.0
0xfb4317f8c44705f48392a5809ad24248b0b30296,1,0.0,0,0.0
0xb3eaa4ece1ed1808b719c6bd6cfdadca496d0c54,15,0.0,2,0.0
0x3e70290021c7a6ec53b22fb38475358fd9152100,1,0.0,0,0.0
0x583064dd95c49b0c9998767f0d7940eb7540d4c9,1,0.0,0,0.0
0x661e6111844f9e63c9c9f64ae285fbf771b753a7,1,0.0,0,0.0
0x6f18d902330447834bcf185e7c7c59975af99da1,1,0.0,0,0.0
0xa27306abc3c57f0fd1e553a6963ff83acb54324f,1,0.0,0,0.0
0x69a4bcb4030633e06875ff4a816d79a013fb0536,3,0.0,0,0.0
0x7f1c7059799066214e1ec67a26c89560bcae36b5,1,0.0,0,0.0
0xd78cb161707690dbf56f49b8126c238fc1fd8e10,1,0.0,0,0.0
0x2b0f0b59a2a15c39cbc3ba83994ec4dc9f5d81e4,3,0.0,0,0.0
0x18f576e2bed5cd3305c0afa020b9f0c9d8416694,4,0.0,1,0.0
0x40af4db8b013da2c9915ace9f408b564f584839d,53,0.0,0,0.0
0xab4db125e41bbe6175f1d516d922733263cbf2ec,54,0.0,1,0.0
0x7d73af92774a396976ce86192e7ea7e552c16e37,1,0.0,0,0.0
0xf54ad07b2cc4cd3c31017128d2b2b9c78e168f93,1,0.0,0,0.0
0x8e6b9882015b231ad33a2ad0e4085cd1801c0c3a,9,0.0,6,0.0
0x8f71a72fbc472f7a8bc6c2df43b94257f26f38c8,2,0.0,0,0.0
0xabc37a365ff264c6991a3aa5bc20d5b85090d584,1,0.0,0,0.0
0x48386238b84355ce3189ce33e4a473ce81dbbaaa,1,0.0,0,0.0
0x30880a01b62d07955028ace98bb8a0a27bb1bf39,1,0.0,0,0.0
0x97c80cd20799bfa5424aa5b3c8924290847bdb09,7,0.0,0,0.0
0xbe6776e0fb0bc5fe2e96b018bfa7df0e2c9295fd,1,0.0,0,0.0
0xace2ee8385436d2577196c30c25eca7cf11bb975,1,0.0,0,0.0
0xbd2e043e751a70a98b7399e91655948289e47424,2,0.0,0,0.0
0x6960fe428e3785b4f41e55a3a7fe184960a1361c,1,0.0,0,0.0
0x701385ba09325a83e78400e8959be992a38f07c4,1,0.0,0,0.0
0x723838d5afd9337a3e06ee02e7194a898a6eb4ee,1,0.0,0,0.0
0xdbcf333027e7f78cd5195a578c34ba409c9a0ce9,1,0.0,0,0.0
0x78769f2e303a8f045246014177cc6a6d1bc3148d,1,0.0,0,0.0
0xc62875fa93a50a438c846d63e521757c0252c99c,1,0.0,0,0.0
0x1364a9245963423e11f2699c81338d3e6eee93aa,2,0.0,0,0.0
0x7ecc026838c2cfa5ea11277bd875e92ea7347f35,1,0.0,0,0.0
0x973c05c84df31c158b867e32208cfff724bb265d,1,0.0,0,0.0
0x5096513549ce4a41b177b98dba9ffb45164b9efc,1,0.0,0,0.0
0x4887f364d290b92641dfd524c1981c9314e66979,2,0.0,0,0.0
0xc373956fefaff488103475f77a5190bfea9baf1d,1,0.0,0,0.0
0xfe79ef8d1717d42490c1d81770038dc36a3b6d4b,1,0.0,0,0.0
0x1a5c80b45b90bb0c85df3cf5f48a896624eab625,2,0.0,0,0.0
0xdd8294c45028a428b3de4de2719282bdbe219e61,1,0.0,0,0.0
0x33cecdc4b390fed171d581eba1bee54fa399b8e5,1,0.0,0,0.0
0x07b4ef04b62e69ae14a715cdcae692fa7033b9a5,2,0.0,0,0.0
0x500a4cccdd52087a0885ce67454c3e7f7f1ccbe9,1,0.0,0,0.0
0xbe81ef8fc88d9741bbc0271774d70302a452fb99,1,0.0,0,0.0
0xefd52a9e454feb9ad8edca588c7a9703d67cdff7,3,0.0,0,0.0
0x8f49c0f77ea0420f6001167ba0f64be27ebfb592,1,0.0,0,0.0
0xbca1ea9a3a1cb0a3815d14d664a2c3f56eb2ff4a,8,0.0,0,0.0
0xff025244b556f0cd4617fbfe67f7986d7292a3e4,1,0.0,0,0.0
0x192b2ad472d0dba9464dce7e479cead57175f466,1,0.0,0,0.0
0xcf2edb75e95c117844441e4db5f387052c0bc01f,3,0.0,0,0.0
0x31338618f1f0fc677eb3a33f6c5a3a4f0f5bc8a7,1,0.0,0,0.0
0x8a4570c1e97584cc10d3b60f6126631388d111c9,1,0.0,0,0.0
0xbdd62ac25b43c1140afbc13002f8d13a911b2900,1,0.0,0,0.0
0xbf00a2c247070bf853673c4e45419791d0cc9efe,1,0.0,0,0.0
0x6a0d74b3c0f775716dcbdb4a6c5e0a0459b88cf0,1,0.0,0,0.0
0x04c17bc9c98c9cdeddfee8204a0153fe65997db7,2,0.0,2,0.0
0xee5f1096950ee296df87fe83c6726521d8c8259f,8,0.0,1,0.0
0x5f1b1922a4c322144644a9732e89cd32cdce9073,6,0.0,0,0.0
0x0276489b34b1701ea4f3f61e2e8c273e5b533090,5,0.0,2,0.0
0xaac31a772f999fde1a8d5feaaca19a93bfa908fd,1,0.0,0,0.0
0x50df88f82dcc1d7693b5b7a65c9685538ab04c7f,1,0.0,0,0.0
0x0b3b16b13ff7c6dcf1f41700b972373c76b73fd2,9,0.0,1,0.0
0xcc07ad06718b28a3d4681ee14c2ceb23fc674588,1,0.0,0,0.0
0x91fd50216f8ab6ff5b335b5f1f4ce06aa8432a20,1,0.0,0,0.0
0x8fcddb96dfc7da764ac998cb68cf48ea511be4ce,1,0.0,0,0.0
0x206fd4a4ce3a3c2879ebb26eefe363c4bd09d357,1,0.0,0,0.0
0x206a51b936b230130a560216dca75f3ef2f22546,1,0.0,0,0.0
0x7603edf814dc2d20caad3c04aa5bb154b701aad8,2,0.0,0,0.0
0x52399a78b086193d23500da7408c4da2f76954b8,1,0.0,0,0.0
0x4575f2118dab096b434b0bb4d21c3fb47612c889,2,0.0,0,0.0
0x1701052595a995b6a1b2fdfb35ff9ed158759955,1,0.0,0,0.0
0x5fc6f9c06af73042df03466c0e255ad7376a79f4,26,0.0,0,0.0
0x50d3b1cfe561edc7877a2108538876461baceab1,8,0.0,0,0.0
0x91e20073ca747ba2cc1f1bba4dbc57f20deca541,2,0.0,0,0.0
0x1377aa1f2881035468cc65844539b989458a282c,1,0.0,0,0.0
0xe0352b5c2e2312cb108b8f4598dee3600702515f,1,0.0,0,0.0
0xdaf3a243e5109d67ad7749121751510a8b54094c,1,0.0,0,0.0
0x35d43060b519befee78744be67c781685c0575a7,1,0.0,0,0.0
0x6eba5fa5161f8ec7b373074f0f11914055481d14,1,0.0,0,0.0
0xf06edb570acee498872df617cab8314ce39d90e6,1,0.0,0,0.0
0xd8781ca9163e9f132a4d8392332e64115688013a,1,0.0,0,0.0
0x36a2f3a4f5833ca6e2f41da34979849d03d6e09b,1,0.0,0,0.0
0xe67e053295834b64e72d9640432071b58a2cec3c,3,0.0,0,0.0
0x6d4fc71819b1e418a02c3b3dd345a57d6eaef719,2,0.0,0,0.0
0x1f9adc8ed4009535c5db79e32844d4c94cfd81c6,1,0.0,0,0.0
0x7364da1ee254445f219fc9424d6fbd243dbfd2cc,1,0.0,0,0.0
0x00ad3d4cc099be937879451698c673cbd5c3cefc,1,0.0,0,0.0
0xa0d9abec0d317abb75f1d6519d3040e2a68f10bf,1,0.0,0,0.0
0x58a27bae0c5ee28c50e99ede4728238579338ab6,1,0.0,0,0.0
0x102dec0d98e9f176d194f41539b416118fcfd4ad,3,0.0,0,0.0
0xa5cf9914322583a27c21d9e7b4f1ed1e2e3ad4ae,1,0.0,0,0.0
0xe8d9e594332b36d32609d0deee70a0ba9e0ceab3,2,0.0,0,0.0
0xdc97d09a5fc43cb18987ea9d09cc3bd49e23950b,2,0.0,0,0.0
0xc7592cb72a8b10a2736062611c050cbfa6487ab8,1,0.0,0,0.0
0xc9a9a7bae42e4ee17fd916f3dde58bc197f8a587,2,0.0,0,0.0
0xd8dff7a38771cc134be7caa8bb90ec9b15831c4e,1,0.0,0,0.0
0xd003302888454fe22d53fdf6dd9fd770bacdd4b0,1,0.0,0,0.0
0xcdb20abc41204838d02fdb988e0907baad7fabfc,1,0.0,0,0.0
0xc045bf221d4b3628dfdb802825fc01a1b3e7f670,1,0.0,0,0.0
0x705562434ea1288bdba5dc6a995dd07b3723dba6,3,0.0,0,0.0
0xbf9e1e6ac65ef32befae060db0e38608ba2bd99a,1,0.0,0,0.0
0x86b1fc73244a6df1a3cf0accdd1bde525932d630,2,0.0,0,0.0
0xd170cdcb5d6d8fbf9e29e4743196c226eea48239,2,0.0,0,0.0
0xcc6c96a9e76fce3520dee9d63c72ca34a97584ef,14,0.0,0,0.0
0xb4897d49c5859b9bb5e3d6c4372bdd83d55c8d6c,396,0.0,55,0.0
0x652d7276857631bed9930a6f88791580518eb480,1,0.0,0,0.0
0x8b9de9f8ac145af0a007d9d3c47817c6885d88c5,1,0.0,0,0.0
0x2492ba406c07aa5aff29ff907f6063dc09b3a7dd,1,0.0,0,0.0
0xe3f31a5c5864bda831eaecda06d64a1794fee766,1,0.0,0,0.0
0x8da7e958b30e1f1c32734c621d6e3aaa3a98f9e6,1,0.0,0,0.0
0xf9641e168bdef80951c294c69259ee00b84bd4bd,12,0.0,0,0.0
0x0fca69173e39316d52cce65ba08be40f7c0b75ce,1,0.0,0,0.0
0x5026d6e4e70b780843472bd7c397a43883ae9ed1,8,0.0,0,0.0
0xb008b30a21b2f1445c9e9d6b2f631e9313f5ff34,1,0.0,0,0.0
0x30349188e2d8ce15a38cb480428171ceddf8d04e,1,0.0,0,0.0
0x2a2e8b6c4f04fe1d40b5b82d6d4ed74a884689de,2,0.0,0,0.0
0x6c68f5d7f36a1cb8854e487ab51ecdfecee24d5d,1,0.0,0,0.0
0x4ca50b79f41a02e521db798fbc9a9c17a07db279,2,0.0,0,0.0
0xaf9727db19690208db9df2c9ebfd0ef891cd30c1,1,0.0,0,0.0
0xfcba85877f8c8deddbb225935af7eea50d84da90,1,0.0,0,0.0
0xcdcd6ed411d6091e798b9ad8eddda41305e22785,1,0.0,0,0.0
0xc3bf005eda7bcf56a138cc555ff77efa4c3a20eb,1,0.0,0,0.0
0xf4c612b2baacd64447cfd2426b12876e4f4bbdac,1,0.0,0,0.0
0x73fb1d96a144efdb278e123a17c79d63cd67d11f,1119,0.0,133,0.0
0x544d3004eb88ba3e6288eecc97d0ec26f0d46fea,1,0.0,0,0.0
0x4427e4a55f9ff6dd9c0b18d32f37bbb3d31266fe,2,0.0,0,0.0
0x65f6d5a6ea85e04a927c0e94bf1bf79c8117e3ec,1,0.0,0,0.0
0x333780ba436a280d2f1b2276824bf9ab6fad09fc,1,0.0,0,0.0
0xfba7c3da263e094edbff08117676c5886ea9e683,1,0.0,0,0.0
0x3e5781df71c7c9fc991a718dab247d7386362496,1,0.0,0,0.0
0x3209aaf08c5d9007b21f61d6433290e9b7618dd8,1,0.0,0,0.0
0x2cd8f7bcc7ea6bdb3b308ba661e445e7990cf114,1,0.0,0,0.0
0x391891af67e29d97e61e30c3036a0874f5da411e,3,0.0,0,0.0
0x78e211903df17b414bd03b65d6431708b05c68ef,1,0.0,0,0.0
0x3a8f6623bdee8df992601ef8cee1d9e24da8958c,1,0.0,0,0.0
0xda27b4284b3e57c3e653a9780875f7d1a7b7f6fe,2,0.0,0,0.0
0xfc11799d442c194a28f484d4ca2a1854c02892cb,12,0.0,0,0.0
0x0219957fafc72f937c6366855d0b7562cf5131bf,204,0.0,29,0.0
0xf7f9912512a5447295c872f35e157f4dd3f60af7,1,0.0,0,0.0
0x3fea9525aa5aa14e06ca4b46a571e9f98b7bb132,20,0.0,0,0.0
0xbb6c8c037b9cc3bf1a4c4188d92e5d86bfce76a8,1,0.0,0,0.0
0x5639a48e0892a0636f80a93434b64834cb00a6be,8,0.0,0,0.0
0x673cb54eba72848e45ac97400c7a03da28d340c5,1,0.0,0,0.0
0x72d09eabd6f3ef2e918ef24831083c5e6c4642ef,1,0.0,0,0.0
0x1566d0bb7cfba60723e456bd3707026d86ee75af,2,0.0,0,0.0
0xd349c1917ce21fa087caceae73991a790d311e00,1,0.0,0,0.0
0x56acea1fea1ea75ba20dacfe8b915288b5b81810,1,0.0,0,0.0
0xf025075c464c9808af35345f2f467f796bcc22c3,2,0.0,0,0.0
0x2013268bfcd3edddb21da001eaefa31e5e5bb881,1,0.0,0,0.0
0x853c69418605529a68907aaf7789270e3cf69d97,1,0.0,0,0.0
0xd451c1164bf814e188d032d52f63441f2e70e9cf,1,0.0,0,0.0
0x85b4b4dd6603a0f7bd86cfe05971bb0e0b156e26,1,0.0,0,0.0
0xc0ecaff2fd004928e78b0637ad37326bac3350a0,2,0.0,0,0.0
0xad48243631cedd571ded666bbd2eaaf4f51e149c,1,0.0,0,0.0
0x9f7b54d3a53c970a94aeab5281faff36b9ae4250,1,0.0,0,0.0
0xce9c47f47735676bc873ac85fa62155a2d6c1ff6,1,0.0,0,0.0
0x4cb75146e98562c9d79b31649c6c739e4dcb7cd5,1,0.0,0,0.0
0x9d221582d9e4716f7a5102bacbb4dafc17e876df,4,0.0,1,0.0
0x63128aa363b36d268f1f00c34bff4d52b557253d,2,0.0,1,0.0
0x7b20dd26046336329673634647b4a07efaddb837,1,0.0,0,0.0
0xd9e55c09ce9534f10b366ea6dc8b2979386d8d20,1,0.0,0,0.0
0x76eb8514154eb80d771038e30ff060ecebb26d2f,1,0.0,0,0.0
0x726048eaeedd21322b9ccb5cb39cb181f1d53609,1,0.0,0,0.0
0xa5fbacf8c7127793e31338b996e770973d988025,6,0.0,0,0.0
0xfe0c760cbcb9da239b9ba805f0aeaed3be84f65a,329,0.0,1,0.0
0x2bcce259cea9ffe4153eda976a4423b68acbce90,1,0.0,1,0.0
0x8e84bc6a8ee9436bbfa21706ad2cefcefd9f04b1,1,0.0,0,0.0
0x79a8b6ad05be434f8aa04ae2c5a2834d7b5049d8,11,0.0,0,0.0
0xec84271fed60528bffae78f38a27af77d48b4454,81,0.0,9,0.0
0xb4169c7da696c88e3ec2aed88bcdc7898db9c1ed,1,0.0,0,0.0
0x48dacbb0578a2ba3f201501eb246e8a18e3b976e,1,0.0,0,0.0
0xf9d435fb777b8ea4ef135d6fd9e0be2d610fccdf,1,0.0,0,0.0
0xe2d97e91b830688c3e0e08d39bd3c0c070f8a1cd,1,0.0,0,0.0
0xfa83c9d97e172fca1b93332ae05b0e66a13728e0,1,0.0,0,0.0
0x7b206a54fb89164b6124b3ed7982d07e7ac87df3,14,0.0,0,0.0
0x63135e0b7d53a5e6b014563cd04f2e8065e28947,1,0.0,0,0.0
0xb26eda08960bc3bde21e1040c9dc6829936108ab,1,0.0,0,0.0
0x32e643d4a144b3311b49a1b31ad5505fecc95089,1,0.0,0,0.0
0x6bc6e31919b2b84c5ddec0c694e351062ad55e55,1,0.0,0,0.0
0x827fc6a969b28b4573517c33a5704911272707bc,1,0.0,0,0.0
0xc50de8160bc805394d37cb3738c188176ee0bb44,1,0.0,0,0.0
0x8f2132fbde6c1f3dcb6867d6a106d3a0064b99d0,1,0.0,0,0.0
0x7686a060b3594419cb0a8f75c0e3179a265716f0,1,0.0,0,0.0
0xda068933de1aaad34337ce5f71b001f9dd294548,2,0.0,0,0.0
0x3877279860320a0c6ec6c458c9d63c67c97b489b,4,0.0,0,0.0
0x7abf18b4f3f1501f3f012540cc1c252eeb898683,4,0.0,4,0.0
0x8a376e37563049b8abef4fbd8dcca52f5e078320,1,0.0,0,0.0
0x81a6bb84d41dbebc6b90a5228301695249a04853,2,0.0,1,0.0
0x592e58325a4ae6bc0888c33aa3eed6b65d994aed,1,0.0,0,0.0
0xed49bc14636a3e05d1ce218b174b29f4948c5adb,1,0.0,0,0.0
0x728331800598db7761d16423733b6c9906dcac25,1,0.0,0,0.0
0xb6643b2508f196b2fc97c826ad432575634facb4,3,0.0,0,0.0
0x6c8dd2511b1fead1b00e72c5f3f0e75482ff7777,3,0.0,0,0.0
0x55916dc76fe0bfef2ace51f74a2e1c6b3148eb4b,1,0.0,0,0.0
0xc3dc65bd20124cd2f3a6ab82aaa123fffbda7f56,1,0.0,0,0.0
0xe3e8fc1fb7e1ffe4b45d637601fa862c909e8d9b,2,0.0,0,0.0
0x56dac66db126d5ad9aba4422717d68ac5774f1b8,1,0.0,0,0.0
0x6658a2bf199351513f3e6c5694719a07a83848b3,1,0.0,0,0.0
